Time [s],DAQ_Voltage_[V],Load_Current_[A]
0.0,4.178747748,0.0
1.0010571479797363,4.0758962279999995,0.8728
2.0011143684387207,4.0429837416,1.3092
3.000171661376953,4.0069857096,1.7456
4.0002288818359375,4.0059571944000005,2.1824
5.000286102294922,4.004928679200001,2.1824000000000003
5.999343395233154,4.0069857096,2.1824000000000003
7.001400470733643,4.0018431336,2.1824000000000003
8.000457763671875,4.000814618400001,2.1824000000000003
9.00051498413086,3.9956720424,2.182
10.000572204589844,3.9905294664000004,2.182
10.999629020690918,3.9864154056000003,2.182
12.000686645507812,3.9864154056000003,2.182
13.000743865966797,3.98332986,2.182
14.000801086425781,3.98332986,2.182
14.999857902526855,3.9853868904,2.182
15.99991512298584,3.9812728296000004,2.182
17.000972270965576,3.9792157992,2.182
18.00002956390381,3.9761302536,2.182
19.001086711883545,3.9771587688000003,2.182
20.00114393234253,3.9761302536,2.182
20.99920129776001,3.9740732232,2.182
21.999258518218994,3.9740732232,2.182
23.00031566619873,3.9751017384000003,2.182
24.000372886657715,3.9730447080000006,2.182
24.99942970275879,3.967902132,2.182
26.000487327575684,3.9689306472000005,2.182
26.999544143676758,3.9637880711999998,2.182
28.000601768493652,3.9617310408,2.182
28.999658584594727,3.95761698,2.182
29.99971580505371,3.9596740103999997,2.182
30.999773025512695,3.9617310408,2.182
31.99983024597168,3.9627595560000004,2.182
33.000887393951416,3.9617310408,2.182
33.99994468688965,3.9627595560000004,2.182
34.99900197982788,3.960702525600001,2.182
36.00005912780762,3.95761698,2.182
36.99911642074585,3.9586454952000003,2.182
38.000173568725586,3.9555599496,2.182
39.00023078918457,3.9545314344000007,2.182
39.9992880821228,3.952474404,2.182
40.99934530258179,3.9504173735999997,2.182
42.00040245056152,3.9483603432,2.182
42.9994592666626,3.9514458888,2.182
43.99951648712158,3.9514458888,2.182
45.00057411193848,3.9514458888,2.182
46.00063133239746,3.952474404,2.182
47.00068807601929,3.9504173735999997,2.182
48.00074529647827,3.9493888584000003,2.182
49.000802516937256,3.951445888800001,2.182
49.998859882354736,3.9504173735999997,2.182
50.99991703033447,3.9463033128,2.182
51.99997425079346,3.9483603432,2.182
52.99903154373169,3.9463033128000005,2.182
53.999088764190674,3.9432177672,2.182
54.99914598464966,3.9411607368000006,2.182
55.99920320510864,3.942189252000001,2.182
56.99926042556763,3.9380751912000003,2.182
57.99931716918945,3.9360181607999998,2.182
58.99937438964844,3.9349896456000004,2.182
60.00043201446533,3.9349896456000004,2.182
60.999488830566406,3.9349896456000004,2.182
62.0005464553833,3.9360181608000007,2.182
63.000603675842285,3.9380751912000003,2.182
63.99966049194336,3.937046676,2.182
64.99971771240234,3.9360181608000007,2.182
65.99877500534058,3.9360181607999998,2.182
66.99883222579956,3.9349896455999995,2.182
67.9998893737793,3.9349896456000004,2.182
68.99994659423828,3.9360181608000007,2.182
70.00000381469727,3.9391037064,2.182
71.00006103515625,3.9391037064,2.182
71.99911832809448,3.937046676,2.182
72.99917554855347,3.937046676,2.182
74.0002326965332,3.937046676,2.182
74.99928998947144,3.9339611304,2.182
75.99934720993042,3.9319041000000006,2.182
77.00040435791016,3.9349896456000004,2.182
78.00046157836914,3.9329326152,2.182
79.00051879882812,3.9319041000000006,2.182
80.00057601928711,3.9308755848,2.182
80.99863290786743,3.9329326152,2.182
81.99869012832642,3.9319040999999997,2.182
82.99974727630615,3.9319040999999997,2.182
83.99980449676514,3.9277900392000005,2.182
84.99986171722412,3.9277900392,2.182
85.99891901016235,3.9277900392,2.182
86.99997615814209,3.9247044936,2.182
87.99903345108032,3.9205904328,2.182
89.00009059906006,3.9236759784,2.182
90.00014781951904,3.9236759784,2.182
90.99920511245728,3.9205904328,2.182
91.99926233291626,3.9226474632000006,2.182
93.000319480896,3.9226474631999997,2.182
94.00037670135498,3.9185334024000005,2.182
95.00043392181396,3.9154478568,2.182
95.99849081039429,3.9164763720000004,2.182
96.99954795837402,3.9164763720000004,2.182
97.99960517883301,3.9175048872000007,2.182
98.99866247177124,3.9205904328,2.182
99.99971961975098,3.9216189480000003,2.182
100.99877691268921,3.9195619175999994,2.182
101.99983406066895,3.9205904327999996,2.182
102.99989128112793,3.9216189480000003,2.182
103.99994850158691,3.9175048872000007,2.182
105.0000057220459,3.9154478568,2.182
106.00006294250488,3.9154478568,2.182
106.99912023544312,3.911333796,2.182
107.9991774559021,3.9072197352000004,2.182
109.00023460388184,3.9082482504000007,2.182
110.00029182434082,3.9082482504,2.182
111.0003490447998,3.9103052808000003,2.182
111.99940633773804,3.9082482504,2.182
112.99846315383911,3.9103052808000003,2.182
113.9985203742981,3.911333796000001,2.182
114.99957752227783,3.9123623112000003,2.182
115.99863481521606,3.9092767656,2.182
116.99869203567505,3.911333796,2.182
117.99974918365479,3.9123623112000003,2.182
118.99980640411377,3.9133908263999997,2.182
119.99986362457275,3.9144193416,2.182
120.99892091751099,3.9133908263999997,2.182
121.99997806549072,3.911333796,2.182
122.99903535842896,3.9113337959999996,2.182
123.99909257888794,3.9092767656,2.182
125.00014972686768,3.9092767656000005,2.182
125.99920701980591,3.9092767656,2.182
126.99926424026489,3.9082482504,2.182
127.99832105636597,3.9082482504,2.182
128.9993782043457,3.9051627048,2.182
129.9994354248047,3.9020771592,2.182
130.99949264526367,3.9010486440000003,2.182
131.9985499382019,3.9041341896000006,2.182
132.99960708618164,3.9010486440000003,2.182
133.99866437911987,3.9010486440000007,2.182
134.99872159957886,3.9020771592,2.182
135.99877882003784,3.9041341896000006,2.182
136.99983596801758,3.9031056744000003,2.182
