Time [s],DAQ_Voltage_WLTP_[V],Load_Current_WLTP_[A],Unnamed: 3,Time [s].1,DAQ_Voltage_1C_[V],Load_Current_1C_[A]
0.0,4.209603204,0.0,,0.0,4.065611076000001,0.0
1.0150580406188965,4.197790554178218,0.0,,0.9840559959411621,4.06576382578218,0.0
2.0001144409179688,4.196059389980197,0.0,,1.9811129570007324,4.064490910930695,0.0
2.999171733856201,4.196161223168318,0.0,,2.980170249938965,4.0640835781782165,0.0
4.025230407714844,4.197434138019801,0.0,,3.981227397918701,4.06474549390099,0.0
5.000286102294922,4.1969758886732675,0.0,,4.9812846183776855,4.065101910059409,0.0
5.999343395233154,4.196975888673268,0.0,,5.980341911315918,4.064541827524753,0.0
6.9984002113342285,4.197332304831683,0.0,,6.97939920425415,4.063727162019803,0.0
7.998457431793213,4.197332304831682,0.0,,7.986456871032715,4.06479641049505,0.0
8.999515056610107,4.19677222229703,0.0,,8.97951364517212,4.064032661584158,0.0
9.998571872711182,4.197128638455446,0.0,,9.979570865631104,4.064592744118814,0.0
10.999629020690918,4.19697588867327,0.0,,10.979628086090088,4.064083578178217,0.0
11.99868631362915,4.197077721861385,0.0,,11.980685234069824,4.063116162891087,0.0
12.998743534088135,4.196721305702971,0.0,,12.979742050170898,4.0646945773069305,0.0
14.014801502227783,4.196975888673267,0.0,,13.980799674987793,4.0641344947722775,0.0
14.998857975006104,4.196517639326733,0.0,,14.979856491088867,4.064643660712871,0.0
15.99991512298584,4.197077721861386,0.0,,15.980914115905762,4.064236327960396,0.0
16.998972415924072,4.197128638455445,0.0,,16.979970932006836,4.064949160277227,0.0
17.999029636383057,4.196466722732671,0.0,,17.98102855682373,4.063727162019802,0.0
18.99908685684204,4.195804807009901,0.0,,18.980085372924805,4.011181236950496,0.40380198019801966
20.00314426422119,4.194888308316831,0.0,,19.98114252090454,3.9542564847920803,1.2909999999999977
20.99920129776001,4.195397474257424,0.0,,20.981199741363525,3.951099655960395,1.2909999999999977
21.999258518218994,4.194735558534652,0.0,,21.979257106781006,3.9481974100990085,1.2909999999999977
22.99831533432007,4.193920893029701,0.0,,22.980314254760742,3.946720828871287,1.2909999999999977
23.999372959136963,4.194430058970295,0.0,,23.980371475219727,3.9448878314851465,1.2928811881188131
24.99942970275879,4.193971809623761,0.0,,24.97942876815796,3.9442768323564334,1.291445544554454
26.000487327575684,4.194277309188119,0.0,,25.980485916137695,3.941527336277228,1.2926831683168323
26.998544216156006,4.195142891287127,0.0,,26.979543209075928,3.941120003524753,1.294613861386139
27.99860143661499,4.19504105809901,0.0,,27.979600429534912,3.9399998384554453,1.2931287128712852
28.998658657073975,4.1949392249108906,0.0,,28.979657649993896,3.9399998384554453,1.2921386138613855
29.99871587753296,4.194430058970297,0.0,,29.986714839935303,3.938319590851483,1.2923861386138598
30.998773097991943,4.193258977306928,0.0,,30.979771614074707,3.9365884266534668,1.2909999999999977
32.00083065032959,4.186334320514848,0.0,,31.97982883453369,3.936588426653468,1.2909999999999977
32.999887466430664,4.174827170257429,0.0,,32.979886054992676,3.935722844554458,1.2909999999999977
34.0009446144104,4.166833264990102,0.0,,33.97994327545166,3.9337880139802004,1.2909999999999977
35.00000190734863,4.155071531762379,0.0,,34.9810004234314,3.933278848039608,1.2909999999999977
36.00005912780762,4.137250723841579,0.0,,35.98105764389038,3.932566015722776,1.2914950495049482
36.99811601638794,4.1352649766732705,0.0,,36.982115268707275,3.9321586829702992,1.2909999999999977
37.998173236846924,4.154816948792082,0.0,,37.9801721572876,3.9314967672475265,1.2924851485148512
38.99823045730591,4.1722304239603965,0.0,,38.97922945022583,3.9288491043564404,1.2909999999999977
39.99828767776489,4.177271166772278,0.0,,39.979286670684814,3.928849104356438,1.2909999999999977
41.00534534454346,4.177678499524753,0.0,,40.98034381866455,3.928950937544558,1.2909999999999977
41.99940204620361,4.171161175485151,0.0,,41.97940111160278,3.9272706899405962,1.2909999999999977
42.9994592666626,4.161639772396042,0.0,,42.97945833206177,3.9265069410297073,1.2909999999999977
44.001516819000244,4.154155033069309,0.0,,43.980515480041504,3.9268124405940603,1.2914455445544542
44.998573780059814,4.141782300712868,0.0,,44.98057270050049,3.9258450253069346,1.2909999999999977
45.99963092803955,4.12976598451485,0.0,,45.97962951660156,3.925030359801983,1.2909999999999977
46.99868822097778,4.125030741267326,0.0,,46.97968673706055,3.9246739436435676,1.2909999999999977
47.99874544143677,4.128391236475247,0.0,,47.98074436187744,3.9238592781386172,1.2909999999999977
48.999802589416504,4.140102053108917,0.0,,48.979801177978516,3.922229947128715,1.2919405940594055
49.998859882354736,4.15125278720792,0.0,,49.98085880279541,3.92095703227723,1.2909999999999977
50.99891710281372,4.157057278930692,0.0,,50.979915618896484,3.9209570322772285,1.2909999999999977
52.00297451019287,4.162199854930693,0.0,,51.97997283935547,3.9202441999603983,1.2909999999999977
52.99803113937378,4.17579458554455,0.0,,52.98003005981445,3.9194295344554497,1.2909999999999977
53.999088764190674,4.1856724047920775,0.0,,53.98008728027344,3.919174951485149,1.2909999999999977
54.99914598464966,4.185977904356434,0.0,,54.97914457321167,3.918767618732674,1.2909999999999977
55.99920320510864,4.186130654138611,0.0,,55.979201793670654,3.917443787287129,1.2909999999999977
56.99926042556763,4.1862324873267305,0.0,,56.97925901412964,3.9164254554059403,1.2909999999999977
57.99931764602661,4.186283403920789,0.0,,57.980316162109375,3.917392870693069,1.2909999999999977
58.99937438964844,4.186385237108908,0.0,,58.98037338256836,3.9164763719999995,1.2909999999999977
