Time [s],DAQ_Voltage_[V],Load_Current_[A]
0.0,3.937046676,0.0
1.0000572204589844,3.9339611304,2.304
2.0001144409179688,3.9339611304,2.8792
3.000171661376953,3.9319040999999997,2.8792
4.0002288818359375,3.926761524,2.8791999999999995
5.000286102294922,3.9236759784,2.8791999999999995
6.000343322753906,3.9175048872,2.8791999999999995
7.000400543212891,3.9123623112000003,2.88
8.000457763671875,3.9082482504000007,2.88
8.99951457977295,3.9092767656000005,2.88
10.000572204589844,3.9072197352000004,2.88
10.999629020690918,3.9072197351999995,2.88
12.000686168670654,3.90619122,2.88
13.000743389129639,3.9051627048,2.88
14.000800609588623,3.9020771592,2.88
15.000857830047607,3.9000201288000005,2.88
15.99991512298584,3.9041341895999997,2.88
16.998972415924072,3.9020771592,2.88
18.00002956390381,3.9031056744000003,2.88
19.000086784362793,3.9000201288,2.88
20.000144004821777,3.8989916136000007,2.88
20.99920129776001,3.8917920072000003,2.88
21.999258518218994,3.8938490376000003,2.88
23.00031566619873,3.890763492,2.88
23.999372482299805,3.8917920072000003,2.88
24.99942970275879,3.8928205224,2.88
25.999486923217773,3.890763492,2.88
27.00054407119751,3.8866494312,2.88
28.000601291656494,3.8866494312,2.88
29.00065851211548,3.8856209159999997,2.88
30.000715732574463,3.8835638856,2.88
31.000772953033447,3.8845924008000003,2.88
31.998830318450928,3.8866494312,2.88
32.999887466430664,3.8866494312,2.88
33.9989447593689,3.8856209160000006,2.88
35.00000190734863,3.8856209159999997,2.88
35.999059200286865,3.8876779464,2.88
36.99911642074585,3.8876779464,2.88
38.000173568725586,3.8876779464,2.88
38.99923038482666,3.8887064615999996,2.88
40.000288009643555,3.8876779464,2.88
40.99934482574463,3.8876779464,2.88
41.99940204620361,3.8866494312,2.88
43.00045967102051,3.8856209159999997,2.88
43.99951648712158,3.8856209159999997,2.88
45.00057411193848,3.8866494312,2.88
45.99963092803955,3.8845924008000003,2.88
47.00068807601929,3.8825353704000003,2.88
47.99874544143677,3.8784213096,2.88
48.99880266189575,3.8753357640000003,2.88
49.99985980987549,3.8722502184,2.88
50.99991703033447,3.8691646728,2.8792
51.998974323272705,3.8671076424000006,2.8792
53.00003147125244,3.8681361576,2.8791999999999995
53.999088764190674,3.8681361576,2.8783999999999996
55.00014591217041,3.8681361576,2.8784
55.99920320510864,3.8712217032,2.8791999999999995
56.99926042556763,3.8732787336000003,2.8791999999999995
58.00031757354736,3.8722502184,2.8791999999999995
59.00037479400635,3.8701931880000005,2.88
59.99943161010742,3.8712217032,2.88
61.000489234924316,3.8681361576,2.88
61.99854612350464,3.8660791272,2.88
62.99860334396362,3.8660791272,2.88
63.99966049194336,3.865050612,2.88
64.99871778488159,3.8619650664,2.88
65.99877500534058,3.8609365512000005,2.88
66.99983215332031,3.859908036,2.88
67.99888944625854,3.8629935816,2.88
68.99894666671753,3.8640220968000003,2.8792
69.99900388717651,3.8671076424000006,2.8792
71.00006103515625,3.8660791272000004,2.8791999999999995
72.00011825561523,3.8681361576,2.8791999999999995
73.00017547607422,3.8619650664000007,2.8791999999999995
73.9992322921753,3.8629935816,2.88
74.99928951263428,3.859908036,2.88
76.00034713745117,3.859908036,2.88
76.9984040260315,3.8568224904000004,2.88
77.99846124649048,3.8588795208,2.88
78.99851846694946,3.8557939752,2.88
79.99857568740845,3.8547654600000003,2.88
80.99863290786743,3.8557939752,2.88
81.99969005584717,3.8568224904000004,2.88
82.99974727630615,3.8578510056000006,2.88
83.99980449676514,3.859908036,2.88
84.99886178970337,3.8629935816,2.88
85.9999189376831,3.8609365511999996,2.88
86.99897623062134,3.8568224904000004,2.88
88.00003337860107,3.8537369448,2.88
88.9990906715393,3.8516799144000005,2.88
89.99914789199829,3.849622884,2.88
90.99920511245728,3.8506513992,2.88
92.00026226043701,3.8516799144000005,2.88
92.99831914901733,3.8547654600000003,2.88
93.99837636947632,3.8568224904000004,2.88
94.9984335899353,3.8547654600000003,2.88
95.99949073791504,3.8568224904,2.88
96.99854803085327,3.8568224904000004,2.88
97.99860525131226,3.8527084296,2.88
98.99866247177124,3.8516799144000005,2.88
99.99871969223022,3.8537369448,2.88
100.99877691268921,3.8537369448,2.88
101.99983406066895,3.8557939752,2.88
102.99889135360718,3.8578510055999997,2.88
103.99894857406616,3.8557939752,2.88
104.99900579452515,3.8568224904000004,2.88
106.00006294250488,3.8527084296000007,2.88
106.99912023544312,3.8506513992,2.88
107.99817705154419,3.8485943687999997,2.88
108.99923419952393,3.8485943687999997,2.88
109.99929141998291,3.844480308,2.88
110.99834871292114,3.8485943687999997,2.8792
111.99840593338013,3.8465373384,2.8792
112.99846315383911,3.8485943687999997,2.8791999999999995
113.9985203742981,3.8516799144000005,2.8791999999999995
114.99857759475708,3.8557939752,2.8791999999999995
115.99963474273682,3.8547654600000003,2.88
116.99869203567505,3.8557939752,2.88
117.99874925613403,3.8568224904000004,2.88
118.99980640411377,3.8557939752,2.88
119.998863697052,3.8547654600000003,2.88
120.99892091751099,3.8527084296,2.88
121.99997806549072,3.8537369448000005,2.88
123.0000352859497,3.8516799144000005,2.88
123.99809217453003,3.8485943687999997,2.88
124.99814939498901,3.8455088232000003,2.88
125.99920654296875,3.8465373384,2.88
126.99826383590698,3.8434517928000007,2.88
127.99932098388672,3.8403662472,2.88
128.99837827682495,3.8424232775999996,2.88
129.99843549728394,3.844480308,2.88
130.99849271774292,3.840366247200001,2.88
131.99954986572266,3.8434517928000007,2.88
132.99960708618164,3.8434517928000007,2.88
133.99966430664062,3.8424232776000005,2.88
