Time [s],DAQ_Voltage_WLTP_[V],Load_Current_WLTP_[A],Unnamed: 3,Time [s].1,DAQ_Voltage_1C_[V],Load_Current_1C_[A]
585.9955167770386,4.177067500396039,0.0,,585.9945168495178,3.8081767764356433,1.4808811881188115
586.9955739974976,4.176558334455446,0.0,,586.993574142456,3.80746394411881,1.4797425742574264
587.9956312179565,4.177423916554456,0.0,,587.9946312904358,3.8081767764356425,1.4816237623762383
588.9946885108948,4.177067500396039,0.0,,588.9946885108948,3.807260277742573,1.481920792079209
589.9947452545166,4.176609251049504,0.0,,589.9947457313538,3.8064456122376242,1.4804356435643578
590.9958028793335,4.177118416990097,0.0,,590.9948029518127,3.806343779049505,1.4805346534653465
591.9948596954346,4.176303751485148,0.0,,591.993860244751,3.8065474454257426,1.4835544554455447
592.9959173202515,4.1771184169900994,0.0,,592.99391746521,3.8060891960792076,1.4831089108910895
593.9949741363525,4.177423916554455,0.0,,593.9949746131897,3.8061910292673273,1.479940594059407
594.9950313568115,4.177220250178218,0.0,,594.9950318336487,3.8058346131089102,1.4814752475247515
595.9950885772705,4.177016583801981,0.0,,595.9950890541077,3.805274530574258,1.481673267326734
596.9951457977295,4.176762000831682,0.0,,596.9951462745667,3.8050708641980204,1.4812277227722768
597.9942030906677,4.177067500396039,0.0,,597.9942030906677,3.8040525323168337,1.4803861386138615
598.9952602386475,4.176863834019802,0.0,,598.9952607154846,3.8046126148514863,1.4799900990099029
599.9943175315857,4.17716933358416,0.0,,599.9953179359436,3.8049181144158424,1.4809306930693078
600.9953746795654,4.176812917425743,0.0,,600.9943747520447,3.8035433663762386,1.4839999999999995
601.9954319000244,4.177627582930693,0.0,,601.9934320449829,3.803543366376239,1.4839999999999995
602.9954891204834,4.1773729999603955,0.0,,602.9944891929626,3.802983283841585,1.4839999999999995
603.9955463409424,4.176456501267328,0.0,,603.9955463409424,3.8029323672475255,1.4823663366336621
604.9946036338806,4.176660167643564,0.0,,604.9936037063599,3.8036451995643557,1.4836039603960396
605.9946608543396,4.177474833148512,0.0,,605.9936609268188,3.802677784277229,1.4839999999999995
606.9957180023193,4.176914750613861,0.0,,606.9947180747986,3.8022195349306935,1.4830099009900992
