Time [s],DAQ_Voltage_[V],Charcher_Current_[A]
0.0,3.3816484680000003,0.0
1.0210580825805664,3.3818521343762398,0.0
2.0001144409179688,3.3833287156039615,0.0
3.000171661376953,3.3813429684356455,0.0
4.0012288093566895,3.382666799881189,0.0
5.001286029815674,3.382921382851487,0.0
6.001343250274658,3.382004884158417,0.0
7.001400470733643,3.3822594671287143,0.0
8.004457950592041,3.3814957182178222,0.0
9.000514507293701,3.382310383722774,0.0
10.019573211669922,3.382717716475249,0.0
11.00062894821167,3.381953967564357,0.0
12.001686573028564,3.3808847190891114,0.0
13.001743793487549,3.3816993845940613,0.0
13.999800682067871,3.382514050099012,0.0
15.000857830047607,3.381648468000002,0.0
15.99991512298584,3.3816993845940613,0.0
17.000972270965576,3.462300352990102,0.2524752475247525
18.00102949142456,3.522738350138613,1.5
19.01708745956421,3.525742429188118,1.5
20.000144004821777,3.5296120903366344,1.5
21.00020122528076,3.534092750613862,1.5
22.001258373260498,3.5352638322772263,1.5
23.00031566619873,3.539184410019802,1.5
24.000372886657715,3.543715986891088,1.5
25.005430221557617,3.5441233196435635,1.5
26.000487327575684,3.543919653267327,1.5
27.00154447555542,3.548400313544552,1.5
28.001601696014404,3.550182394336633,1.5
29.00065851211548,3.551760808752475,1.5
29.99971580505371,3.5547139712079217,1.5
30.999773025512695,3.556343302217819,1.5
32.02883195877075,3.5584817991683173,1.5
33.000887393951416,3.5580235498217836,1.5
33.99994468688965,3.5613840450297025,1.5
35.00000190734863,3.562300543722771,1.5
36.00105905532837,3.564082624514851,1.5
37.00111627578735,3.564337207485148,1.5
38.00117349624634,3.5666793708118814,1.5
39.00023078918457,3.5690724507326745,1.5
40.000288009643555,3.5700907826138617,1.5
41.00034523010254,3.5728911952871294,1.5
42.00040245056152,3.5723820293465347,1.5
43.00045919418335,3.5736040276039596,1.5
43.99951648712158,3.5749278590495046,1.5
44.999573707580566,3.575844357742575,1.5
45.99963092803955,3.5778810215049526,1.5
46.999688148498535,3.5787975201980213,1.5
47.99974536895752,3.5806814341782185,1.5
49.01580333709717,3.5816997660594057,1.5
50.00085973739624,3.582208932,1.5
50.99991703033447,3.586180426336636,1.5
52.00597429275513,3.5855185106138627,1.5
53.00003147125244,3.5841946791683204,1.5
54.000088691711426,3.588064340316833,1.5
55.00114583969116,3.590355587049505,1.5
56.00120306015015,3.5889299224158435,1.5
57.00126028060913,3.5913739189306932,1.5
58.000317096710205,3.591475752118811,1.5
58.99937438964844,3.59162850190099,1.5
59.99943161010742,3.593868832039603,1.5
60.999488830566406,3.59677107790099,1.5
61.99954605102539,3.595854579207921,1.5
63.00060319900513,3.599367824198019,1.5
64.00066041946411,3.598960491445543,1.5
64.99971771240234,3.600131573108912,1.5
66.00077486038208,3.6016081543366334,1.5
66.99983215332031,3.6023719032475223,1.5
67.9998893737793,3.601913653900989,1.5
69.00094652175903,3.601964570495048,1.5
70.00000381469727,3.604714066574256,1.5
71.00006103515625,3.6057323984554426,1.5
72.00011825561523,3.606954396712871,1.5
73.00117540359497,3.605325065702967,1.5
74.0002326965332,3.6057833150495013,1.5
75.00028991699219,3.6076672290297,1.5
75.99934673309326,3.607208979683165,1.5
76.99940395355225,3.609194726851483,1.5
77.99946117401123,3.6093474766336624,1.5
79.00051832199097,3.611384140396039,1.5
80.00057554244995,3.610671308079205,1.5
80.99963283538818,3.6130134714059388,1.5
81.99969005584717,3.6119951395247503,1.5
83.0007472038269,3.6130643879999993,1.5
83.99980449676514,3.6142354696633663,1.5
85.00086164474487,3.6137263037227734,1.5
86.00091886520386,3.6143373028514856,1.5
87.00097608566284,3.6145918858217803,1.5
88.00103330612183,3.614031803287129,1.5
89.00009059906006,3.615355634732672,1.5
89.99914741516113,3.61555930110891,1.5
91.00020503997803,3.616170300237622,1.5
91.9992618560791,3.6168322159603954,1.5
92.99931907653809,3.617850547841583,1.5
93.99937629699707,3.6168322159603936,1.5
94.99943351745605,3.617952381029702,1.5
95.99949073791504,3.616832215960394,1.5
96.99954795837402,3.6185124635643553,1.5
98.00060510635376,3.6177487146534637,1.5
99.00066232681274,3.6187670465346526,1.5
100.00071954727173,3.6184106303762364,1.5
100.99977684020996,3.6191234626930684,1.5
102.0008339881897,3.6187670465346513,1.5
103.00089120864868,3.619378045663366,1.5
103.998948097229,3.619836295009901,1.5
105.0000057220459,3.6199381281980187,1.5
105.99906253814697,3.6200908779801977,1.5
107.00012016296387,3.619632628633662,1.5
107.99917697906494,3.6199381281980183,1.5
108.99923419952393,3.6201417945742573,1.5
109.99929141998291,3.620600043920791,1.5
111.01834964752197,3.6202436277623744,1.5
112.00040578842163,3.6197344618217815,1.5
112.99946308135986,3.6205491273267327,1.5
113.99952030181885,3.6203454609504955,1.5
114.99957752227783,3.6207527937029695,1.5
116.00063467025757,3.6216183758019804,1.5
117.00069189071655,3.6215674592079194,1.5
117.99974918365479,3.6206509605148507,1.5
118.99880647659302,3.6211601264554463,1.5
119.998863697052,3.621771125584159,1.5
120.99892091751099,3.6220257085544536,1.5
121.99997806549072,3.6217711255841576,1.5
123.0000352859497,3.622025708554456,1.5
123.99909210205078,3.622076625148513,1.5
125.00014972686768,3.621516542613859,1.5
125.99920654296875,3.6217202089900966,1.5
127.00026369094849,3.6215165426138616,1.5
127.99932098388672,3.6216183758019795,1.5
128.9993782043457,3.6216692923960383,1.5
129.9994354248047,3.621211043049504,1.5
131.00049257278442,3.622382124712872,1.5
131.99954986572266,3.6226876242772246,1.5
133.0006070137024,3.6221275417425733,1.5
