Time [s],DAQ_Voltage_WLTP_[V],Load_Current_WLTP_[A],Unnamed: 3,Time [s].1,DAQ_Voltage_1C_[V],Load_Current_1C_[A]
136.99783563613892,4.188829233623757,0.0,,136.99883556365967,3.889439660554457,2.0791782178217844
137.9978928565979,4.189032899999996,0.0,,137.99889278411865,3.88979607671287,2.07937623762376
138.99895000457764,4.189185649782175,0.0,,138.99895000457764,3.8894396605544554,2.079000000000001
140.02200841903687,4.189236566376233,0.0,,139.99900722503662,3.887402996792082,2.079000000000001
140.9990644454956,4.189185649782175,0.0,,140.9990644454956,3.886944747445545,2.079000000000001
141.99812173843384,4.188880150217818,0.0,,141.9991216659546,3.8865374146930707,2.0791782178217817
142.99817895889282,4.188574650653462,0.0,,142.99917888641357,3.8884213286732674,2.079376237623762
143.9972357749939,4.188880150217816,0.0,,143.99923610687256,3.886944747445545,2.0792178217821773
144.99729299545288,4.1874035689900975,0.0,,145.00129318237305,3.886741081069307,2.0797326732673245
145.99835062026978,4.180682578574258,0.0,,145.99835062026978,3.887301163603961,2.0795742574257408
146.99740743637085,4.168411679405942,0.03035643564356432,,146.9984073638916,3.8868938308514855,2.0803465346534664
147.9984645843506,4.165713099920795,0.18799999999999986,,147.9984645843506,3.8841443347722775,2.0799504950495025
148.99852180480957,4.171415758455448,0.38783168316831684,,148.99852180480957,3.8852644998415853,2.0795940594059403
149.99857902526855,4.177882165900987,0.4429999999999998,,150.00157928466797,3.884908083683169,2.080128712871287
150.99863624572754,4.1754381693861395,0.3179603960396036,,150.99863624572754,3.8865374146930702,2.0799900990099003
151.99769353866577,4.168258929623764,0.23241584158415834,,151.99969387054443,3.8833296692673285,2.0801287128712844
152.99775075912476,4.162199854930694,0.2483564356435648,,152.9987506866455,3.8835333356435653,2.0795742574257425
153.99780797958374,4.162250771524757,0.398772277227723,,153.9988079071045,3.8829223365148517,2.079000000000001
154.99886512756348,4.1682080130297035,0.48597029702970346,,154.99886512756348,3.8826677535445553,2.079000000000001
155.99692249298096,4.177372999960395,0.4549108910891093,,155.9999222755432,3.879205425148513,2.079000000000001
156.99697971343994,4.184246740158414,0.2927227722772268,,156.99897956848145,3.8817512548514856,2.079000000000001
157.99703693389893,4.186588903485144,0.140148514851485,,157.99903678894043,3.880834756158418,2.079000000000001
158.99809408187866,4.187098069425739,0.02855445544554457,,158.9990940093994,3.8808856727524765,2.079000000000001
159.99815130233765,4.186436153702968,0.0,,159.9991512298584,3.8804274234059406,2.079000000000001
160.99720811843872,4.18613065413861,0.0,,160.99920845031738,3.8812420889108905,2.079000000000001
161.99826574325562,4.186843486455443,0.0,,161.99926567077637,3.8795109247128727,2.079000000000001
162.9973225593567,4.183228408277226,0.0,,162.99932289123535,3.8803765068118836,2.0791782178217817
163.99837970733643,4.17462350388119,0.0,,163.99837970733643,3.8812420889108905,2.079000000000001
164.9984369277954,4.1676479304950504,0.0845643564356436,,164.9984369277954,3.8801219238415827,2.079000000000001
166.01949548721313,4.161588855801981,0.2608316831683167,,165.9984941482544,3.878492592831683,2.0791980198019795
166.99855136871338,4.159450358851486,0.3738217821782184,,166.99855136871338,3.879103591960395,2.079376237623765
167.99860858917236,4.160621440514855,0.46394059405940613,,167.99960899353027,3.875386680594057,2.079000000000001
168.9976658821106,4.160519607326734,0.49650495049505006,,168.99966621398926,3.876557762257425,2.079000000000001
169.99772310256958,4.16092694007921,0.4585247524752474,,169.99872303009033,3.877372427762376,2.079000000000001
170.9967803955078,4.163269103405945,0.4495049504950495,,170.99978017807007,3.8752339308118824,2.079000000000001
171.9968376159668,4.1665786820198045,0.44188118811881216,,171.99983739852905,3.875946763128714,2.079000000000001
172.99689483642578,4.160468690732672,0.3823465346534652,,172.99889469146729,3.8752339308118793,2.079000000000001
173.99795198440552,4.154053199881191,0.3404851485148507,,173.99795198440552,3.8727899342970273,2.079000000000001
174.9980092048645,4.156242613425744,0.4235940594059397,,175.000009059906,3.873961015960397,2.079000000000001
175.9980664253235,4.169073595128714,0.553297029702971,,175.9980664253235,3.8747247648712877,2.079000000000001
176.99712324142456,4.1802243292277215,0.4009108910891093,,176.99812364578247,3.8749284312475263,2.079000000000001
177.99718046188354,4.183228408277228,0.19573267326732643,,177.99818086624146,3.8740119325544553,2.079000000000001
178.99723768234253,4.182617409148513,0.04019801980198019,,178.9992380142212,3.872535351326733,2.079376237623765
179.9972949028015,4.182617409148514,0.0,,179.99829530715942,3.8747247648712855,2.079000000000001
180.9973521232605,4.182413742772276,0.0,,180.99935245513916,3.8748775146534653,2.079000000000001
181.9984097480774,4.178187665465347,0.0,,181.99940967559814,3.873197267049506,2.079000000000001
182.99746656417847,4.170448343168317,0.05336633663366339,,182.99946689605713,3.87268810110891,2.079000000000001
183.9985237121582,4.1639310191287136,0.10397029702970317,,183.9985237121582,3.8713133530693056,2.079000000000001
184.99658107757568,4.166680515207922,0.2628019801980196,,185.00258111953735,3.871567936039604,2.079000000000001
185.99763822555542,4.174979920039603,0.3738217821782184,,185.99863815307617,3.871364269663363,2.079000000000001
186.99669551849365,4.180733495168314,0.2977029702970306,,186.99869537353516,3.8706005207524754,2.079000000000001
187.99675273895264,4.181904576831682,0.12773267326732665,,187.99875259399414,3.8710078535049486,2.079000000000001
188.99780988693237,4.1819554934257415,0.021346534653465338,,188.99980974197388,3.86983677184158,2.079000000000001
189.99786710739136,4.183686657623762,0.0,,189.99786710739136,3.8687166067722747,2.079000000000001
190.99792432785034,4.1833811580594045,0.0,,190.9989242553711,3.870040438217818,2.079000000000001
191.99798154830933,4.1836866576237615,0.0,,191.99798154830933,3.8683092740197997,2.079000000000001
192.9980387687683,4.183126575089108,0.0,,192.99903869628906,3.868614773584155,2.079000000000001
193.9980959892273,4.183992157188117,0.0,,193.99909591674805,3.8679019412673252,2.079000000000001
194.99715280532837,4.18378849081188,0.0,,194.99815320968628,3.8683092740198,2.079000000000001
196.01021099090576,4.184603156316831,0.0,,195.99821043014526,3.868105607643561,2.079000000000001
196.99826765060425,4.184450406534651,0.0,,196.9982671737671,3.867189108950493,2.079000000000001
197.99832439422607,4.184399489940591,0.0,,197.99932479858398,3.8674436919207906,2.079000000000001
198.99838161468506,4.183228408277225,0.0,,198.99838161468506,3.8662726102574227,2.079376237623765
199.9974389076233,4.182159159801978,0.0,,199.99843883514404,3.866221693663364,2.079000000000001
200.99749612808228,4.1833811580594045,0.0,,200.99849605560303,3.866679943009899,2.0790990099009905
201.99755334854126,4.183330241465344,0.0,,201.998553276062,3.8650506119999988,2.079495049504953
202.99761056900024,4.180835328356435,0.00867326732673268,,202.998610496521,3.86484694562376,2.0793762376237637
203.99666786193848,4.182260992990096,0.022118811881188114,,203.9996681213379,3.8647451124356422,2.0791980198019826
204.9977250099182,4.181038994732673,0.025999999999999968,,204.99872493743896,3.8635740307722766,2.079000000000001
205.9977822303772,4.179409663722771,0.0375643564356435,,205.99878215789795,3.8621483661386136,2.079000000000001
206.99683952331543,4.178594998217821,0.07452475247524747,,207.0028395652771,3.8627084486732657,2.079000000000001
207.99789667129517,4.17620191829703,0.09856435643564346,,207.99789667129517,3.8629630316435626,2.079000000000001
208.99695348739624,4.172485006930694,0.13046534653465347,,208.9989538192749,3.8617410333861377,2.079000000000001
209.99701070785522,4.166680515207923,0.1930396039603959,,209.99801111221313,3.862097449544554,2.079000000000001
210.99806833267212,4.1628617706534685,0.24697029702970347,,210.99906826019287,3.8624538657029697,2.079000000000001
211.9981255531311,4.15741369508911,0.32649504950495056,,211.9981255531311,3.8624029491089082,2.0797524752475205
212.9981827735901,4.1512527872079215,0.39536633663366294,,212.99918270111084,3.8609263678811883,2.079000000000001
213.99723958969116,4.149979872356436,0.5207227722772281,,213.99923992156982,3.8602644521584155,2.079000000000001
214.99829721450806,4.145193712514857,0.600148514851485,,214.99829721450806,3.8587878709306915,2.079000000000001
215.99635410308838,4.141731384118816,0.6067128712871273,,215.99835395812988,3.8588897041188117,2.079000000000001
216.99641132354736,4.144888212950496,0.7000198019801988,,216.99941158294678,3.858431454772278,2.079000000000001
217.99646854400635,4.150641788079208,0.7556831683168322,,217.99846839904785,3.858991537306933,2.079000000000001
218.99752569198608,4.153442200752477,0.6555841584158403,,218.99852561950684,3.858940620712872,2.079000000000001
219.99658298492432,4.153696783722774,0.5308811881188127,,219.99958276748657,3.8586860377425745,2.079000000000001
220.99764013290405,4.146975793306933,0.4787623762376227,,220.99963998794556,3.858075038613861,2.079000000000001
221.99769735336304,4.139592887168316,0.5085841584158427,,221.9986972808838,3.858278704990099,2.079000000000001
222.99775457382202,4.136181475366334,0.6581584158415845,,222.99775457382202,3.8565984573861387,2.079000000000001
223.997811794281,4.135315893267324,0.7526435643564358,,223.997811794281,3.8580241220198013,2.079000000000001
224.99786901474,4.139745636950498,0.800801980198021,,224.99786901474,3.8569548735445545,2.079000000000001
226.00192642211914,4.144735463168318,0.7486732673267318,,225.99792623519897,3.8580241220198035,2.079000000000001
226.99698305130005,4.151049120831684,0.6820792079207904,,226.99798345565796,3.855172792752475,2.079000000000001
227.99804067611694,4.156700862772277,0.5857722772277226,,227.99804067611694,3.8555801255049533,2.079000000000001
228.99709749221802,4.158686609940596,0.4400792079207926,,228.99809789657593,3.856445707603962,2.079000000000001
229.9981551170349,4.158381110376237,0.35191089108910956,,230.00015497207642,3.8554273757227735,2.079000000000001
230.997211933136,4.1558861972673276,0.32488118811881256,,230.99821186065674,3.8543072106534657,2.079000000000001
231.99626922607422,4.154715115603962,0.3347326732673268,,231.99826908111572,3.8547145434059407,2.079000000000001
232.99732637405396,4.155071531762376,0.3855346534653459,,232.9983263015747,3.8536452949306934,2.079000000000001
233.99738359451294,4.155122448356435,0.4095049504950491,,233.9993839263916,3.85395079449505,2.0795742574257448
234.99744081497192,4.155529781108911,0.3939306930693073,,234.9994411468506,3.852677879643565,2.079000000000001
235.9974980354309,4.160519607326735,0.38194059405940617,,235.99849796295166,3.8526778796435637,2.079000000000001
236.9975552558899,4.171212092079209,0.3597623762376236,,236.9975552558899,3.8518632141386164,2.079000000000001
237.99761247634888,4.174929003445547,0.29779207920792117,,237.99861240386963,3.851506797980198,2.079000000000001
238.99766969680786,4.176100085108912,0.07679207920792082,,238.9986696243286,3.8505393826930696,2.079138613861386
239.99772691726685,4.175947335326733,0.0,,239.9987268447876,3.8514049647920814,2.0790594059405954
240.99778413772583,4.176303751485149,0.0,,240.99878406524658,3.849673800594059,2.079000000000001
241.99784135818481,4.176762000831684,0.0,,241.99884128570557,3.850844882257427,2.079376237623765
242.9978985786438,4.177169333584159,0.0,,242.9978985786438,3.850590299287131,2.079000000000001
243.99795579910278,4.17701658380198,0.0,,243.99895572662354,3.849571967405942,2.079000000000001
244.99901294708252,4.177474833148514,0.0,,244.99901294708252,3.8502847997227714,2.079000000000001
246.07507467269897,4.177576666336634,0.0,,245.99807024002075,3.848095386178218,2.079000000000001
247.05613040924072,4.17798399908911,0.0,,246.9991273880005,3.8467206381386143,2.079000000000001
248.03518676757812,4.177525749742574,0.0,,247.99918460845947,3.84967380059406,2.079000000000001
248.9972414970398,4.1784931650297015,0.0,,248.99924182891846,3.846873387920791,2.079000000000001
249.99629878997803,4.178187665465345,0.0,,249.99929904937744,3.8477898866138616,2.079000000000001
250.996356010437,4.1790532475643545,0.0,,250.99935626983643,3.8461096390098994,2.079000000000001
251.99741315841675,4.1793587471287115,0.0,,251.99741315841675,3.847484387049505,2.0791782178217844
252.99647045135498,4.178747747999998,0.0,,252.99747037887573,3.845600473069306,2.079000000000001
253.99652767181396,4.179816996475246,0.0,,253.99752759933472,3.8479426363960374,2.079000000000001
254.99658489227295,4.179205997346534,0.0,,254.99858474731445,3.8464151385742587,2.079000000000001
255.99664211273193,4.179256913940594,0.0,,255.99764204025269,3.8436656424950493,2.079000000000001
256.9966993331909,4.179766079881188,0.0,,256.9986991882324,3.844327558217822,2.079000000000001
257.99775648117065,4.179307830534653,0.0,,257.99775648117065,3.8466188049504964,2.079000000000001
258.99681329727173,4.178951414376237,0.0,,258.99781370162964,3.843818392277228,2.079000000000001
259.9978709220886,4.178849581188118,0.0,,259.9988708496094,3.8449894739405948,2.079000000000001
260.99592781066895,4.179664246693069,0.0,,260.99892807006836,3.8443275582178207,2.079000000000001
262.02298641204834,4.1790532475643545,0.0,,261.9979853630066,3.841374395762376,2.079000000000001
262.9960422515869,4.178798664594059,0.0,,262.9990425109863,3.8418326451089126,2.079000000000001
263.9960994720459,4.171059342297031,0.0,,263.9990997314453,3.840305147287128,2.079000000000001
264.9961566925049,4.161436106019801,0.0,,264.9991569519043,3.8410179796039605,2.079000000000001
265.99621391296387,4.156140780237624,0.16262376237623746,,265.99821376800537,3.840305147287128,2.079000000000001
266.9972710609436,4.154104116475248,0.32835643564356387,,266.99927139282227,3.84198539489109,2.079000000000001
267.9973282814026,4.148656040910893,0.41064356435643545,,267.9973282814026,3.8415271455445534,2.079000000000001
269.07238960266113,4.140254802891087,0.4826534653465342,,268.9973855018616,3.8417308119207916,2.079000000000001
270.0644464492798,4.129562318138612,0.5430297029702968,,269.99744272232056,3.8402033140990115,2.079000000000001
271.0355019569397,4.12716923821782,0.6982178217821786,,270.9984998703003,3.8405088136633667,2.079000000000001
272.00555753707886,4.132311814217818,0.8792079207920777,,271.9985570907593,3.840356063881186,2.079000000000001
272.99661445617676,4.137403473623763,0.9214950495049486,,272.9976143836975,3.8391849822178212,2.079000000000001
273.99667167663574,4.13770897318812,0.7982970297029703,,273.99867153167725,3.839286815405939,2.079000000000001
274.9967288970947,4.14050938586139,0.7014059405940604,,274.9977288246155,3.8404578970693053,2.079000000000001
275.9967861175537,4.14804504178218,0.6820000000000009,,275.9987859725952,3.837962983960396,2.079000000000001
276.9958429336548,4.166782348396041,0.598881188118812,,276.9988431930542,3.8360281533861396,2.079000000000001
277.99590015411377,4.173707005188121,0.4549702970297023,,277.9989004135132,3.837148318455446,2.079000000000001
278.99595737457275,4.174878086851486,0.11421782178217828,,278.9979577064514,3.8386758162772256,2.079000000000001
279.9970145225525,4.175132669821783,0.0,,279.99901485443115,3.837861150772277,2.079000000000001
280.9960718154907,4.17447075409901,0.0,,280.99907207489014,3.8350098215049497,2.079000000000001
281.9961290359497,4.174979920039604,0.0,,281.99712896347046,3.8341951560000003,2.079000000000001
282.9981861114502,4.175081753227723,0.0,,282.9981861114502,3.835518987445545,2.079000000000001
283.9972434043884,4.175030836633664,0.0,,283.9972434043884,3.8348570717227712,2.079000000000001
284.9973006248474,4.175845502138614,0.0,,284.99830055236816,3.8350098215049493,2.079000000000001
285.9973578453064,4.175540002574259,0.0,,285.99835777282715,3.8346024887524752,2.079000000000001
286.9974150657654,4.169480927881187,0.0,,286.99841499328613,3.8333295739009885,2.079000000000001
287.9964723587036,4.152322035683171,0.010118811881188126,,287.9984722137451,3.8338387398415836,2.079000000000001
288.9965295791626,4.138727305069304,0.14441584158415852,,288.9985294342041,3.8335841568712876,2.079000000000001
289.9965867996216,4.130173317267325,0.5143564356435641,,289.99758672714233,3.833329573900991,2.079000000000001
290.99864387512207,4.125081657861388,0.7088316831683162,,290.9976439476013,3.832667658178219,2.079000000000001
291.99570083618164,4.12212849540594,0.839356435643565,,291.99870109558105,3.8336350734653473,2.079000000000001
292.9957580566406,4.117546001940598,0.928148514851487,,292.99875831604004,3.832362158613861,2.079000000000001
293.99681520462036,4.111690593623763,0.9672376237623748,,293.99781560897827,3.8315474931089155,2.079000000000001
294.99687242507935,4.114185506732676,1.0545049504950474,,294.998872756958,3.832260325425746,2.079000000000001
296.0019302368164,4.131649898495048,1.1341485148514874,,295.998929977417,3.8314965765148528,2.079000000000001
296.9969868659973,4.153493117346536,1.056871287128712,,296.9969868659973,3.8306309944158445,2.079000000000001
297.9980444908142,4.166578682019803,0.6268118811881181,,297.9970440864563,3.8311401603564366,2.079000000000001
298.99610137939453,4.169888260633665,0.24499999999999905,,298.9971013069153,3.83083466079208,2.079000000000001
299.99715852737427,4.1703465099802,0.04796039603960396,,299.99715852737427,3.8298672455049534,2.079000000000001
300.9962158203125,4.171263008673267,0.0,,300.99721574783325,3.8274232489901014,2.079000000000001
301.99727296829224,4.164847517821786,0.0,,301.99727296829224,3.8285434140594092,2.079000000000001
302.9993305206299,4.1606723571089095,0.02674257425742571,,302.9973301887512,3.828543414059408,2.079000000000001
303.99638748168945,4.159195775881189,0.13529702970297033,,303.9973874092102,3.8284415808712895,2.079000000000001
304.99644470214844,4.159959524792082,0.2069702970297029,,304.99844455718994,3.8268122498613897,2.079000000000001
305.9975018501282,4.1683098462178245,0.2373465346534652,,305.9985017776489,3.826710416673272,2.079000000000001
